-325.1886694783217,-674.7758217484428,125.72280647880464,-116.29081697143619,35.0388060640069,9.486567667205478,3.1597037898868963,45.570069423916806,-28.831213430323036,90.00955261341649,667.6695565764107,125.04638869165862,81.91754571518823,27.51981792358202,21.102112598656202,2.7195805681951115,43.02775968437799,-9.85860644283424
-325.34469272309485,-674.7576252933494,126.1680497294168,-116.29967889875645,35.03879842217924,9.431410429202831,3.1572182308325325,45.62584373319432,-28.83616782800759,90.13306169393047,667.6601175546656,125.49064063477127,81.90119689259089,27.515236965581984,21.052497365379423,2.7170042868682778,43.08297797955445,-9.872295263453825
-325.77885183043816,-674.7664153155733,126.86834293756144,-116.32683040673837,35.037731968228925,9.344367074481669,3.1533027320784512,45.71580776076057,-28.856350999382745,90.56264438221152,667.6621431396953,126.22445116524743,81.86201823485888,27.492083505652264,20.988528862778896,2.711967059766858,43.172002298834386,-9.905981014727908
-326.20754374032555,-674.7758039639323,127.5442292987922,-116.35369703508654,35.036907926462675,9.259916495096752,3.1495027618532903,45.802963517458075,-28.876395296433458,90.99248864724971,667.6643466733308,126.93218200343141,81.8230916477845,27.46955679233324,20.926921237682674,2.707010658095989,43.258016031426024,-9.939479623226196
-326.5675678557759,-674.7782314001372,128.16437932924154,-116.37612850841484,35.03537363687883,9.183991302781127,3.1460605467040317,45.88173070359086,-28.89285110698287,91.33640503519798,667.6635135800769,127.58359601040964,81.79089441633229,27.449569602990948,20.869774505269845,2.7027278483453516,43.33660809960509,-9.967019529893161
-326.9135061574019,-674.7814372902476,128.740941973365,-116.39769962546913,35.03452773042258,9.112429112878637,3.1428323067749115,45.955465873341936,-28.90878373904891,91.67317765067722,667.6623684243843,128.18810498525553,81.75961728856025,27.43114003603569,20.816437718047666,2.698656915234282,43.40975339349027,-9.993850167284219
-327.266892360204,-674.7852127273674,129.3150716189236,-116.41971495533484,35.03444067320389,9.039988739949694,3.139591946499002,46.02938880158025,-28.925113441107634,92.01773591184512,667.661175442665,128.78929615613876,81.72763426245183,27.41327288858267,20.76275995270023,2.6945450487455553,43.4827461375487,-10.02130370792096
-327.59769602680853,-674.7892390855553,129.84083532050644,-116.44034927500175,35.03466940475593,8.973126039542617,3.1366015242697807,46.09743204006334,-28.94048099451371,92.34301242607643,667.6602849579965,129.33804452371638,81.6975892425952,27.397060999698997,20.713519425250155,2.690717296948626,43.549506975564675,-10.04711666632487
-327.89958833364807,-674.7934546789758,130.35795344401726,-116.45894999713987,35.034501042584616,8.908125907280471,3.1336970137204507,46.16361770192549,-28.954117079998586,92.6230977132199,667.6619793375664,129.88304459180188,81.67101848554569,27.381448167811097,20.66421275179925,2.6871564274757476,43.61543212737966,-10.069747601575605
-328.17809175214296,-674.7975759842212,130.8119232358117,-116.4761239303654,35.035300674226434,8.849561838754108,3.1311109806983057,46.222490107745536,-28.96680033461904,92.89129321486105,667.6624834639546,130.35796441538156,81.64580642727192,27.368433995259522,20.620309795055363,2.6838989310884314,43.673492687759655,-10.091351466206559
-328.4598160668803,-674.8019370211689,131.26357539683522,-116.49350010775086,35.03640516657628,8.790782984994134,3.12852029144665,46.281324659673366,-28.979659259999497,93.16679487581064,667.663003146557,130.829448130257,81.6199937021803,27.355741426446176,20.57633409496581,2.680598295394066,43.73134912353376,-10.1134949825266
-328.7081916270519,-674.8057534103315,131.68485835292392,-116.50868991890216,35.037038660733316,8.736651845047179,3.12612937159064,46.335610724011964,-28.990798175949863,93.39750055794111,667.6645473408296,131.27449347553843,81.59792646123519,27.343740984587303,20.535065294280514,2.677671900860493,43.785409364145636,-10.132309937109047
-328.94227448396936,-674.8095717127945,132.0816736569969,-116.52295884933169,35.03786902031594,8.685310344015264,3.12386530947156,46.38689392158477,-29.00123332013912,93.62270880308272,667.6659450293698,131.69412506125968,81.5764234062606,27.332757924730895,20.49566570005815,2.674869426416014,43.83653489357091,-10.150694110209646
-329.1651099686537,-674.8127721394766,132.45415323637303,-116.53654510662025,35.03904800894699,8.636542806572914,3.121739644477355,46.435089122966055,-29.01121889769317,93.81916618479381,667.6672676801397,132.08880040962845,81.55738675000966,27.322508053514053,20.458676451843115,2.672315650873688,43.88446864829482,-10.16683171901674
-329.3798583098895,-674.8160096584628,132.81251931529258,-116.54958545925379,35.04047344075996,8.589220411622332,3.11968329871375,46.481604765618584,-29.020793441893556,94.01561960473518,667.6684495448505,132.4686609820481,81.53838735978864,27.313016118162615,20.422539467296904,2.6698146450346445,43.93077420143372,-10.183003307552362
-329.56891911102946,-674.8190216948492,133.12866217159402,-116.56101414680556,35.04193266153721,8.547163753442577,3.1178591904419113,46.5227613155799,-29.029168654855653,94.19465080159902,667.6694997563832,132.80472822979326,81.52108128490777,27.30490847918225,20.390156458605624,2.6675724911294907,43.97185130017238,-10.197779650726487
-329.7631126370392,-674.8214143283844,133.43920744209765,-116.57277121090969,35.044124025758514,8.504704524881834,3.1160440915290653,46.56371946079679,-29.037844213356383,94.3776442586988,667.6693767531646,133.1321901564273,81.50339782731373,27.297495464248552,20.357890528818714,2.6653146781391133,44.01224740343038,-10.21290765271925
-329.93973613360873,-674.8236388231228,133.71737697091407,-116.58344212765162,35.04643952283294,8.466122701009233,3.1144024649503117,46.60063715240239,-29.045725255922825,94.5471776216543,667.6692140904829,133.42505789602393,81.4870269673663,27.291205089457137,20.328522407586565,2.663249672683831,44.048574372982905,-10.226938115626591
-330.10966912096,-674.8258095192978,133.9808830968194,-116.59368272594483,35.049006027900866,8.42899489881783,3.1128307080982656,46.635851953064474,-29.05329543177728,94.71280765010465,667.6690031567671,133.7020469261626,81.47102426052669,27.28562039707499,20.30020990989878,2.6612529589201546,44.083135170043484,-10.240672045283567
-330.25679103607615,-674.8277267078429,134.20482266227305,-116.60252812278152,35.051544916911986,8.39688232388347,3.1114781028124,46.666013845074694,-29.05983847493367,94.85879633755536,667.668775678223,133.93677548196018,81.45692380824406,27.28124492177705,20.275678778646757,2.6595135690632374,44.11263819977232,-10.252793431277047
-330.39758092152977,-674.8298304653201,134.43320354277233,-116.61086330066898,35.05401083809307,8.364444282970794,3.110117546510117,46.6963865595587,-29.065944716394434,94.99423034094103,667.6692361553775,134.1816207909074,81.44353706565903,27.276686065308592,20.25030163147277,2.6578319043933027,44.14298030852853,-10.264227739574517
-330.5227554934152,-674.8313571130568,134.62926734490222,-116.61825849840827,35.05681845887805,8.33560642661641,3.108936590819356,46.72270353876113,-29.071393717518493,95.1008625036617,667.6695069610423,134.3908944275361,81.43271249584028,27.273270087540578,20.228127016199842,2.656432610908209,44.16888112324637,-10.273400354708
-330.6369023741756,-674.8327668184343,134.80661572211505,-116.62495187728534,35.05972969186319,8.308973820958897,3.107855722496596,46.74670609646025,-29.076317495347567,95.20081664988028,667.6696950259699,134.5809290091424,81.4225325990241,27.270536529796434,20.20747412791971,2.655140084888174,44.192560232828264,-10.282053759883684
-330.7404608255555,-674.8340550146669,134.96593778754092,-116.63097004969276,35.06272912681027,8.28446604097758,3.106871463179603,46.768471593543815,-29.080736260529942,95.29391635917096,667.6698070475854,134.75281444272716,81.41300956098931,27.268443363676433,20.188299358453754,2.6539520942713706,44.214097425515405,-10.29016620386923
-330.836942449629,-674.8349495953682,135.10740684762024,-116.63656278790442,35.066008114755036,8.261772691255826,3.105974533232172,46.78818200908002,-29.08485800883876,95.38303369157356,667.6693295761419,134.904177724596,81.40390326035023,27.26713406510751,20.1706094161304,2.6528422758825387,44.233400918952455,-10.297969496245582
-330.9241118931589,-674.835729748144,135.23210217463972,-116.64157030355821,35.06940492135784,8.24102236635307,3.1051667372496556,46.80580589158018,-29.08854676505567,95.46464503339921,667.668811491774,135.0378039407409,81.3955012331079,27.266456583356995,20.154337088512314,2.6518340047566484,44.2506309228747,-10.305186543500854
-331.00601753769166,-674.8364232728644,135.34577387410567,-116.6462220327495,35.07310253362591,8.221218445988017,3.104410086132289,46.82216947758066,-29.091970818354266,95.54214760329747,667.6682259836235,135.15993746182346,81.38743920082241,27.266401943827045,20.138699222681787,2.650882240167489,44.266587926216694,-10.312128167263964
-331.07130621321585,-674.8369434315374,135.43295891429105,-116.64988102848812,35.07651965614739,8.205168213660619,3.1038095109234822,46.835012675001764,-29.094662149452546,95.60497450116365,667.6676635129359,135.25376040897262,81.38083572634847,27.266910866597836,20.125927195644774,2.6501178045954195,44.279069110720705,-10.317833110468737
-331.12997383804384,-674.8373893551544,135.51017673654317,-116.65305437956614,35.08036865687693,8.189774028897704,3.103260469478131,46.84665898060578,-29.096982674143277,95.6551394652619,667.6673061611252,135.33963479290395,81.37521338563486,27.268040706121624,20.11352501054637,2.649463085454651,44.29045048916103,-10.32264073784184
-331.1738182006784,-674.8376892647892,135.56480062513847,-116.65535121362117,35.08385334320887,8.177772218564773,3.1028490079369764,46.85523713926036,-29.09865484391526,95.69272370246074,667.6669742380099,135.40156138981882,81.37087172505855,27.26952905024521,20.10371031975807,2.6489721558667974,44.29884435648077,-10.326363762249258
-331.2122952112595,-674.8378930034577,135.60872012246875,-116.65728444195966,35.08762234066725,8.166703489694012,3.1024882170482866,46.86258258529827,-29.10005607991208,95.72577536192992,667.666572885179,135.45261166453545,81.3669059293234,27.271597932270993,20.094514025917892,2.6485405149494423,44.306021054690895,-10.329775283798355
-331.24348141270224,-674.8378909886758,135.63788126060916,-116.65877069310785,35.09154650665234,8.157273651296379,3.102205294495507,46.86812799292917,-29.101133628208114,95.75131784537153,667.6659901545706,135.4872320728212,81.36363863402043,27.274247099036792,20.086628436605643,2.648202327111404,44.31129485030839,-10.332599104950784
-331.26679507195666,-674.8377852106546,135.653314651572,-116.6597649755488,35.09553822829577,8.149480383769662,3.10199726085799,46.871945008995674,-29.101846838366455,95.76964174325126,667.6653846756913,135.50744555976542,81.36104590841575,27.277373684745715,20.07995621385861,2.6479549024352673,44.314853687726306,-10.334853503451244
-331.28247117629303,-674.8375785904539,135.6554293851425,-116.66028278352873,35.09959358732938,8.143278105005724,3.1018620477521406,46.874082949501684,-29.10220693535883,95.7808046313092,667.6647600461032,135.51366321576265,81.35912192290718,27.28096053927943,20.07446898063003,2.647796562469997,44.31674333471173,-10.336542835849412
-331.2907395450928,-674.8372746311736,135.64464285670212,-116.66033945057873,35.10370579973395,8.138624630153123,3.101797645268397,46.8745898274196,-29.102225352869404,95.78488627147044,667.6641202225592,135.5063013949059,81.35786023317941,27.284987780196936,20.07014181470478,2.647725593086247,44.31700870632159,-10.33767164545782
-331.29184102419185,-674.8368759974652,135.6213127167352,-116.65994928604349,35.10788125559554,8.135467154780098,3.1018019971260666,46.873512192877904,-29.10191301088247,95.78197813132381,667.6634673986053,135.48572586918334,81.35724964392679,27.289448856227565,20.066938508086153,2.6477401522392374,44.31569304939145,-10.338249234448499
-331.2856843519431,-674.8363716488092,135.58459416283816,-116.65909405840107,35.11223649324754,8.13374341427626,3.10187654121746,46.87079376904115,-29.101255651996116,95.77176009363608,667.6627884065325,135.45117703468003,81.35729537463268,27.294472843299534,20.06479262659479,2.6478430185421447,44.31272983514124,-10.338271811521892
-331.27343471279977,-674.8358109998358,135.53868664370975,-116.65788895144078,35.116383908525236,8.133488651761148,3.102009402391487,46.86679779097853,-29.100341132336688,95.75564908954587,667.6621400054931,135.40664103633145,81.35794693683566,27.29958433751653,20.06381291008752,2.64801863984994,44.30849586312443,-10.337776277679113
-331.25438268001466,-674.8351525452757,135.48012366973,-116.65624744730168,35.12070761125919,8.13457882437877,3.1022085687321312,46.86125174599378,-29.099102995483687,95.73248993713624,667.6614724675071,135.34889195843846,81.35923128840426,27.30523016039922,20.063830961055338,2.6482786333604276,44.30270575889682,-10.33674411934597
-331.2290659687688,-674.8344152863127,135.41056723330175,-116.65421776218965,35.12507597643169,8.136997910995042,3.1024689013641593,46.85430963585908,-29.097577426863783,95.70285190207474,667.6608062778607,135.27955321032243,81.36112217708633,27.311240320478902,20.064863534519464,2.648616488684514,44.29551553264756,-10.335195039362306
-331.19785733979035,-674.8336975939754,135.33337828287398,-116.65182778861919,35.129280086428686,8.140622490645061,3.1027773822253812,46.84630580185859,-29.095777195564978,95.66825359576033,667.6602746447875,135.20310656173245,81.36349918003178,27.31732283526354,20.06673570673205,2.6490152538016765,44.28737611694436,-10.333222883078237
-331.1607740661767,-674.8329026442536,135.24545541996764,-116.64907054029318,35.1335710354666,8.145481543765527,3.1031442638050635,46.83696102235383,-29.093705527893068,95.62732896871825,667.6597431727663,135.1153454746678,81.36646060888872,27.323797416977165,20.06955396540604,2.649489189470148,44.27787743438311,-10.33075205569984
-331.1146843663863,-674.8319728802807,135.1397491275255,-116.64571993581278,35.13824761986514,8.15203084276411,3.1036004147751335,46.82550643765722,-29.0911925742697,95.57668557688343,667.6591811555224,135.00921094183886,81.37026434942007,27.33114138085965,20.07360260477255,2.6500778833067167,44.266241419374126,-10.32756713818698
-331.06838329263485,-674.8310748937349,135.03587433562745,-116.64241137741627,35.14247816103084,8.159004119352101,3.1040604415753315,46.814084749317,-29.088715797716517,95.52557052888855,667.6586867602116,134.9043435358689,81.37421244339383,27.338020290057848,20.078104157165438,2.650672553715594,44.25462470808944,-10.324250276685605
-331.01296993760445,-674.8300456436677,134.91402390170893,-116.63850358795105,35.14709420917867,8.167694650218687,3.104610979725993,46.800525842777425,-29.085793157109507,95.46458718907029,667.6581695075487,134.78092285492588,81.37901884297888,27.345771522400337,20.08385800765315,2.6513836739233203,44.24084510381941,-10.320205689505046
-330.95460559550503,-674.8289242704435,134.7830211100314,-116.63442273614345,35.15188444528735,8.177257355292953,3.105201757862322,46.78591084636729,-29.08275835505818,95.40367160080586,667.657459837916,134.64498184939987,81.38387235787253,27.354060627528987,20.09035459726223,2.652118925263662,44.225844470807466,-10.316190192144
-330.89624970979116,-674.8278300990592,134.65426619784418,-116.63038261345773,35.156313213493306,8.187082083690852,3.1057928120940295,46.77140492382449,-29.07975790505667,95.34252173152598,667.656805349709,134.51098111919228,81.38882549353717,27.361942644483378,20.097142586023633,2.652856648122437,44.21097123567712,-10.312079479442396
